"Y","A","L","S","C"
6.3787911815935,0,1.3794490444046,1,0
NA,NA,-0.541005329157528,0,0
NA,1,2.07546679173333,1,1
NA,NA,-0.20476050301274,0,0
NA,NA,-0.551416985520336,0,0
5.6522532326422,1,0.0411968667731968,1,0
9.13033904051471,1,1.3170476310258,1,0
NA,NA,-1.80965020341038,0,0
NA,NA,-0.307988794620669,0,0
1.3365476426838,0,0.294561194585387,1,0
5.64852235481148,1,0.147770817116647,1,0
NA,1,0.115951531975112,1,1
3.60949322058561,1,-0.32333184856328,1,0
NA,NA,-1.14036672389761,0,0
11.5341877304395,1,2.86131949086317,1,0
NA,NA,-1.45138694483397,0,0
NA,1,0.983744020219985,1,1
NA,NA,-1.10784132708532,0,0
NA,NA,-1.99889265684803,0,0
NA,NA,0.15072249695782,0,0
11.9187803970611,1,2.10896809219341,1,0
NA,NA,0.629190672836399,0,0
NA,NA,-1.63764554215991,0,0
3.33636342171709,1,-0.658475714017313,1,0
NA,NA,-0.750308265911284,0,0
NA,NA,-1.1451318955246,0,0
3.73903922911271,0,1.0276132769215,1,0
NA,1,2.47804042183143,1,1
NA,NA,-1.4533163643196,0,0
8.02077738807826,1,0.822264445361829,1,0
NA,NA,-1.06644799364953,0,0
NA,NA,1.09430673251488,0,0
NA,NA,0.220596182329357,0,0
NA,NA,-0.283239590537479,0,0
6.48142615415016,1,0.710050753433561,1,0
NA,NA,2.21047686646211,0,0
9.50561947082082,1,1.41206657562142,1,0
NA,NA,-0.196598080152223,0,0
7.63927929660731,1,0.75538456981956,1,0
NA,NA,-1.09410087019746,0,0
2.52961388988311,0,0.430180024146149,1,0
NA,1,0.960549711583255,1,1
6.30350740723698,1,0.459059522904321,1,0
2.12778890997415,0,-0.596455394517825,1,0
NA,NA,-0.0450862072387442,0,0
NA,NA,-0.581518594777576,0,0
7.86302211017683,1,0.442863237126202,1,0
NA,NA,-0.310230689543812,0,0
NA,NA,-0.222829768082489,0,0
NA,NA,-0.632586792692066,0,0
7.92803702995167,1,1.06719019915197,1,0
NA,NA,0.337395921464703,0,0
NA,NA,-0.953645663654521,0,0
NA,NA,0.251173574136911,0,0
1.27583969283823,0,-0.548148703547833,1,0
4.6889065511844,1,0.103236017603065,1,0
NA,NA,1.86601650513967,0,0
0.819138322483007,0,-1.04099380528512,1,0
1.50697882920602,0,0.219983787127424,1,0
NA,NA,-1.42379490646875,0,0
7.27430844728765,1,0.616017410030352,1,0
NA,NA,-1.44156317991408,0,0
NA,NA,-1.70176482285391,0,0
NA,NA,0.557212957800765,0,0
1.95524024365086,0,-0.750511117127875,1,0
NA,NA,-1.97093294572214,0,0
NA,NA,-1.32446345093933,0,0
3.05611474449382,0,1.07553289349939,1,0
NA,NA,0.175835094185016,0,0
4.01618681644245,0,0.207924799285704,1,0
NA,NA,0.893202765882201,0,0
NA,0,0.198609916658263,1,1
NA,NA,-3.18128256470893,0,0
NA,1,0.0196831947042364,1,1
NA,NA,-1.39417140470677,0,0
NA,NA,-0.933235885173988,0,0
NA,NA,-1.62904088146867,0,0
NA,0,0.369097639109454,1,1
11.4134705199572,1,2.28565638502981,1,0
3.42744366984093,0,0.486544869581778,1,0
NA,NA,1.93215222070259,0,0
NA,NA,-0.232129022732062,0,0
NA,NA,-0.537445056633885,0,0
NA,NA,0.786101903375549,0,0
NA,NA,-1.25237291022481,0,0
NA,NA,-1.32416495483461,0,0
NA,NA,-2.96823317332063,0,0
NA,NA,-2.22571817714071,0,0
0.0264219254857256,0,-0.441654172428568,1,0
2.84871128010126,0,0.124644128489496,1,0
4.62739540516979,1,-0.349997232679237,1,0
NA,NA,-1.90349930252085,0,0
NA,NA,-1.15404434196501,0,0
0.163546885178329,0,-0.78918347437427,1,0
NA,1,0.899402278193938,1,1
2.25388094627899,0,0.316039999076679,1,0
NA,NA,-0.826987275162978,0,0
NA,NA,-1.61457054350712,0,0
2.26334464074686,0,-0.166432120087956,1,0
NA,NA,-1.77639192189298,0,0
NA,NA,-0.666884015219462,0,0
NA,NA,-0.307965069586008,0,0
7.92921065378625,1,1.22252541528467,1,0
NA,NA,0.895862262639488,0,0
NA,NA,0.203905063037902,0,0
NA,NA,-0.215998412229601,0,0
NA,NA,-0.488006321935387,0,0
NA,1,0.602052313710202,1,1
NA,NA,-1.39410021352359,0,0
NA,NA,-0.354163671111447,0,0
NA,1,1.23104957794247,1,1
NA,NA,-0.813405828015018,0,0
NA,NA,-1.526672181655,0,0
NA,NA,0.000913154019056691,0,0
3.43265683354324,0,0.29515790450453,1,0
4.84664279949218,0,1.70653756587127,1,0
NA,NA,-0.907496040184693,0,0
1.15661345242962,0,-0.526613810298107,1,0
6.82451152846801,1,1.24000855550231,1,0
NA,NA,-0.267901819188712,0,0
1.9569308265299,0,0.304236349386971,1,0
NA,NA,0.470303455680992,0,0
NA,NA,1.2861921743485,0,0
NA,NA,0.916977260029937,0,0
NA,NA,-0.0409726646299108,0,0
NA,NA,-1.28916280671522,0,0
5.96635305105141,1,-0.0792973699461192,1,0
NA,NA,0.739894802319146,0,0
NA,NA,1.27676023028368,0,0
4.14824912447914,0,0.665132817105951,1,0
NA,NA,-1.52269035459494,0,0
NA,NA,0.126223111685365,0,0
2.31601274998569,0,-1.13138211800086,1,0
NA,NA,-0.477425235416266,0,0
NA,NA,-1.09847279446978,0,0
NA,NA,1.70744236642163,0,0
NA,NA,-0.184102959599903,0,0
NA,NA,1.8614262207002,0,0
NA,NA,-1.74204706626444,0,0
NA,NA,-0.783457421295061,0,0
4.37330902953417,0,0.795270542310834,1,0
0.296173297430482,0,-0.532270009991016,1,0
11.4008254464773,1,1.9858043427389,1,0
NA,NA,-0.651800415504399,0,0
NA,NA,-2.15696206847162,0,0
NA,NA,-0.0920274969247368,0,0
NA,1,-0.397400116998658,1,1
NA,NA,-0.138327302570867,0,0
NA,NA,-0.825764999237853,0,0
-0.828922411417968,0,-0.685661664496834,1,0
NA,NA,-0.79271446858291,0,0
NA,NA,-0.407004152261873,0,0
3.15222420008443,1,-1.14867061145898,1,0
NA,NA,1.11576046554672,0,0
NA,NA,-0.879456778170004,0,0
8.32175951067711,1,1.27932293753161,1,0
NA,NA,-1.45427725484716,0,0
1.94485159116323,0,0.84222876919352,1,0
NA,NA,-0.603215007812732,0,0
NA,NA,0.131555027342539,0,0
5.4861266358602,1,0.764444556679586,1,0
NA,NA,-0.917135166591924,0,0
NA,NA,0.23739451514297,0,0
NA,NA,-0.0446890666120593,0,0
NA,NA,-1.11855030356248,0,0
6.71771829324081,1,0.576705022824006,1,0
NA,NA,-2.30174221004384,0,0
8.69936820602395,1,1.54401138418949,1,0
NA,1,1.19632123896946,1,1
4.58716961231288,1,-0.201676879864589,1,0
4.78071722674635,1,-0.432271579852631,1,0
NA,NA,0.346948643890299,0,0
NA,NA,-0.485377933779251,0,0
4.41155059598627,1,-0.195306080234756,1,0
1.8274894108732,0,0.229797411715838,1,0
NA,NA,-0.0946537580368488,0,0
9.96543284527474,1,1.71019954048516,1,0
NA,NA,-0.335749000921179,0,0
NA,0,-0.875324824335344,1,1
NA,NA,-1.13255449171348,0,0
NA,NA,-0.56602063273169,0,0
NA,0,-0.974384403128723,1,1
4.12138014956368,0,0.945082340846264,1,0
NA,NA,0.247741105300021,0,0
NA,0,-0.104674620432457,1,1
4.83280722927641,1,0.0277616799037131,1,0
NA,NA,-0.907276482340545,0,0
NA,1,2.3509337520258,1,1
NA,NA,0.808769724481045,0,0
7.21286012141704,1,0.784140418846701,1,0
NA,NA,0.170236490795333,0,0
5.71153636218915,1,0.159197651530768,1,0
NA,NA,0.678018100413371,0,0
NA,NA,0.434371999584651,0,0
6.39911609935177,1,0.780554430230763,1,0
NA,NA,-0.444567758454349,0,0
NA,1,1.2715164118455,1,1
NA,NA,-1.47339222749877,0,0
8.57717650656826,1,1.82601047314349,1,0
1.20344350432537,0,-0.0821605442182188,1,0
NA,NA,0.207066157170724,0,0
NA,NA,-0.0581589957425658,0,0
NA,NA,-0.843052009454205,0,0
NA,NA,-0.466487279539017,0,0
10.1757986569434,1,1.51644902909499,1,0
8.18698820968377,1,2.07396139462956,1,0
NA,NA,-1.05674676492714,0,0
NA,NA,0.355248794893353,0,0
NA,NA,-0.537626676315252,0,0
NA,NA,0.0903163658583597,0,0
NA,NA,0.348538284602587,0,0
NA,NA,-0.517518995099845,0,0
NA,NA,0.287301302415267,0,0
NA,1,1.66807499684583,1,1
2.95889610000551,1,-1.08093672458647,1,0
0.0787933715208307,0,-0.397851104622374,1,0
2.3697407458392,0,0.297208816443405,1,0
NA,NA,0.37342905926644,0,0
6.09264388682904,1,0.0675844815430184,1,0
NA,1,0.346634030494695,1,1
NA,NA,-0.164571372800586,0,0
0.408384790057826,0,0.189982806585771,1,0
NA,NA,-0.0686986351389328,0,0
3.88153533108737,0,0.916450207694266,1,0
NA,1,0.71054961476212,1,1
NA,NA,-0.0190896861258043,0,0
4.12641064658328,0,1.31312687307811,1,0
6.15546032913907,1,0.170386155804506,1,0
5.25071170156347,1,0.578816605533788,1,0
NA,NA,0.227904874997665,0,0
NA,NA,-0.612459865597317,0,0
NA,NA,0.734030133030624,0,0
NA,NA,-1.85050186253115,0,0
NA,NA,-0.968544839770566,0,0
5.35170202073017,1,0.62762646905029,1,0
NA,1,1.24027762938144,1,1
NA,NA,-1.5069030571303,0,0
NA,1,1.18259689371289,1,1
NA,NA,-1.33418855936283,0,0
3.51227323856136,1,-0.596320294015713,1,0
NA,NA,-1.32949216503638,0,0
NA,NA,-0.182113418617215,0,0
NA,NA,0.0491385446373278,0,0
3.12580388579308,0,0.412076431613412,1,0
NA,NA,-0.422353546385099,0,0
NA,NA,-0.0196536597344667,0,0
5.95267505442536,1,0.303016425333838,1,0
NA,NA,-0.972422343455087,0,0
NA,NA,-0.701155053616588,0,0
NA,0,1.37843190060709,1,1
NA,NA,-2.95313731358376,0,0
2.42633787897664,0,0.955836563019408,1,0
NA,NA,1.06003423492052,0,0
NA,NA,1.35096056599856,0,0
NA,NA,-0.401555741178659,0,0
NA,NA,0.839986980187327,0,0
NA,NA,0.215439257728434,0,0
NA,NA,-0.637977201958245,0,0
NA,NA,0.552847982050689,0,0
NA,NA,0.370350824990752,0,0
3.47395475574692,1,-0.389023767532155,1,0
NA,NA,-0.460092848631245,0,0
NA,NA,-0.26588619338727,0,0
NA,1,0.501441363321569,1,1
2.09043312276427,0,-0.0523528269896142,1,0
NA,NA,-1.35217134346927,0,0
NA,NA,0.308578530105712,0,0
4.4581242174579,1,-0.366996403813651,1,0
7.30980858774197,1,0.760815256528283,1,0
NA,NA,-1.20877829147781,0,0
-2.04697033987325,0,-1.90855673202378,1,0
NA,NA,-0.497749386024871,0,0
NA,NA,-0.637044510630347,0,0
NA,NA,0.676231932030489,0,0
NA,NA,-1.869411030258,0,0
NA,NA,-1.06855248625586,0,0
NA,NA,-0.126005415934356,0,0
NA,NA,-0.736284418428665,0,0
NA,NA,-0.191241809184488,0,0
NA,NA,-1.1983002633847,0,0
NA,NA,-0.824254618506077,0,0
NA,NA,-0.919532671174568,0,0
NA,NA,-1.7438683437219,0,0
NA,NA,0.383037424261768,0,0
1.06950140233082,0,-0.541069423262346,1,0
NA,NA,-0.555941097834846,0,0
9.20108512507866,1,1.10895853127751,1,0
NA,1,0.667743594836766,1,1
NA,NA,-0.693679036361983,0,0
9.2124162451953,1,0.879992804711981,1,0
NA,NA,-0.37897335718852,0,0
NA,NA,-0.431248632603711,0,0
NA,NA,0.166444699682016,0,0
1.65187583365473,0,0.140519604666793,1,0
NA,NA,-0.107546272655053,0,0
3.58373570876379,1,-0.251987609311519,1,0
2.12773080990645,0,0.40002038444736,1,0
6.77067968204721,1,0.994170230292134,1,0
NA,NA,-0.393873589955096,0,0
3.81040483925959,0,1.45176227538026,1,0
NA,NA,-0.834997129573646,0,0
4.35128737880173,0,2.0014571533496,1,0
NA,NA,0.820293024018973,0,0
NA,NA,-0.361525358178745,0,0
NA,NA,-2.12565181990003,0,0
NA,NA,-0.39804944688126,0,0
NA,NA,-0.347597923190669,0,0
NA,NA,1.44495230883333,0,0
8.3129519009268,1,0.376236073898797,1,0
NA,NA,-1.82111553207448,0,0
4.75838408721426,1,0.272687271115478,1,0
NA,NA,-0.942807734498255,0,0
NA,NA,-1.70089310223139,0,0
NA,NA,0.9190367632293,0,0
NA,1,0.601705715750341,1,1
2.25964100534918,0,-0.400022724222342,1,0
4.56942849364232,0,1.43747168052874,1,0
3.02341078024502,1,-0.312205370263461,1,0
NA,NA,-1.68538439471542,0,0
NA,NA,0.910952091072493,0,0
NA,NA,-0.675000828576545,0,0
NA,NA,0.137311566647961,0,0
NA,NA,-0.923241797486208,0,0
NA,NA,-1.30445974873968,0,0
NA,NA,0.441432625274536,0,0
4.15610264328464,1,-0.898687030626517,1,0
NA,NA,-0.541572099750972,0,0
NA,0,0.72408190306176,1,1
NA,NA,-2.56237882677918,0,0
NA,NA,-0.93721767452518,0,0
NA,1,1.52956064823639,1,1
NA,NA,-0.00538613808929788,0,0
NA,NA,-1.68318369036016,0,0
NA,NA,-0.0494187800249314,0,0
NA,NA,0.0454931089477718,0,0
NA,NA,-0.775870282801966,0,0
NA,NA,-0.685338106241904,0,0
NA,NA,-0.0390248343539803,0,0
NA,NA,0.839742870342485,0,0
NA,NA,-0.841408017043754,0,0
NA,1,0.716228276161418,1,1
-0.140545019615188,1,-1.86746565295771,1,0
NA,0,1.99085671970778,1,1
5.71223108305132,1,0.771086495860009,1,0
1.90337254187369,0,-0.622598108012433,1,0
NA,NA,-0.103594550359097,0,0
NA,NA,-1.2325383205798,0,0
NA,NA,-0.93290786277324,0,0
NA,NA,0.29751851452647,0,0
NA,NA,-2.06452596044887,0,0
NA,1,0.67724922249105,1,1
7.32312454083577,1,0.83638305791437,1,0
NA,NA,0.122243876490421,0,0
NA,NA,-0.788249637189588,0,0
2.97409319833959,0,0.633637015638911,1,0
4.97363603163851,1,-0.203293498180638,1,0
NA,1,1.77577501258599,1,1
5.99104423076732,1,0.503354149677886,1,0
5.27224391225057,0,1.85994569369779,1,0
NA,NA,-0.609493045570301,0,0
NA,NA,1.15305532248777,0,0
8.08754148690306,1,0.969349157258382,1,0
NA,NA,0.637303157074264,0,0
5.45256018680649,0,1.77216769250851,1,0
NA,NA,1.17831056462201,0,0
3.13945398927214,0,1.10070263616134,1,0
9.34844556511013,1,1.37694807585475,1,0
NA,NA,-0.717265373449893,0,0
NA,NA,0.688512737577945,0,0
NA,NA,1.26810145678412,0,0
NA,NA,-1.87208877844442,0,0
NA,NA,1.24808294812689,0,0
NA,NA,-1.07730040944452,0,0
NA,NA,-1.47416956665685,0,0
2.33122714935351,0,-0.102761252843793,1,0
NA,NA,-1.71486614730381,0,0
NA,NA,-0.774401637213465,0,0
7.25012811575902,1,0.847553967889695,1,0
NA,NA,0.0832352366570336,0,0
7.75148857777136,1,1.28508496858323,1,0
NA,NA,0.276044917953572,0,0
1.54563339886962,1,-1.71114274542409,1,0
NA,NA,-1.14955002154367,0,0
5.4464927081212,1,0.159786319641181,1,0
NA,NA,-0.427212686915226,0,0
NA,1,0.907002203909007,1,1
NA,NA,0.150898962830839,0,0
NA,NA,-1.10952726348854,0,0
NA,NA,-0.548808731139672,0,0
NA,NA,1.01878845500043,0,0
NA,NA,-0.945412080328207,0,0
NA,NA,-1.50031585307676,0,0
NA,1,0.565164063059173,1,1
NA,NA,0.182738767924744,0,0
NA,NA,-0.796728081908326,0,0
NA,NA,-0.0461864850495287,0,0
5.35491850517798,1,0.15362674483473,1,0
NA,NA,-0.766624414368414,0,0
5.11890960256274,1,0.364753332338701,1,0
NA,NA,-0.693518969658329,0,0
NA,NA,-0.343156152059392,0,0
3.07640446097995,0,0.742849337934101,1,0
NA,NA,-0.285537707961138,0,0
NA,NA,-1.66988367567976,0,0
1.92852087182322,0,-0.264390041455333,1,0
NA,NA,-1.69995439627627,0,0
3.25888203901408,1,-0.526832813660561,1,0
1.9419280333476,1,-0.637015796844457,1,0
13.2341685826025,1,3.17451978428007,1,0
NA,1,0.491205589873476,1,1
NA,NA,0.44201615873174,0,0
NA,NA,0.2001981832427,0,0
NA,NA,-0.529195211918201,0,0
NA,NA,-2.67716885487045,0,0
NA,1,1.8127119312971,1,1
NA,NA,-0.516250386678411,0,0
0.213941288465504,0,-0.862041813735341,1,0
1.13015547191762,0,-0.629968970094094,1,0
NA,NA,1.0749624618669,0,0
2.60944449266752,0,0.745689854002288,1,0
NA,1,1.32158580355189,1,1
NA,NA,0.279469141307329,0,0
NA,NA,-0.115006245548185,0,0
NA,NA,-0.250234587572854,0,0
NA,NA,-1.55717429972123,0,0
6.33227435274898,1,0.25959546534259,1,0
2.91179318661072,1,-0.337374377540247,1,0
NA,NA,-0.382965170050938,0,0
NA,NA,1.05269226069953,0,0
NA,NA,1.21121347353879,0,0
NA,0,2.45369487222183,1,1
NA,NA,0.464927336754254,0,0
NA,NA,-0.0948498082529971,0,0
1.64281494728901,1,-0.908331474152175,1,0
3.19751449572066,1,-0.0333366032934899,1,0
4.65328501065904,0,1.72059724640604,1,0
NA,NA,-0.236251623660883,0,0
3.51555504526632,0,1.70869864132557,1,0
NA,NA,-0.222756799545589,0,0
NA,NA,0.21033018312288,0,0
NA,1,2.48092038385889,1,1
NA,NA,0.0271648423874321,0,0
NA,NA,-1.45270517345354,0,0
NA,NA,-0.673642807416947,0,0
NA,NA,-1.05691633473035,0,0
5.41970484879571,1,0.0898368491080017,1,0
NA,NA,-0.572289502826511,0,0
NA,NA,0.378039438656651,0,0
NA,NA,1.62382151287374,0,0
NA,NA,-0.976293562011762,0,0
2.26775588788276,1,-1.0083744977457,1,0
NA,1,-0.256399512370766,1,1
NA,NA,0.882816739912026,0,0
1.98613547882268,0,0.376027123503681,1,0
NA,NA,0.104450888453636,0,0
NA,1,1.57174942774957,1,1
NA,NA,-0.268640998188145,0,0
NA,1,1.84852188608278,1,1
NA,NA,-1.51059647026223,0,0
5.4573232809395,1,0.281061228694041,1,0
5.91957290139587,1,0.90429346532004,1,0
NA,NA,1.13865742762799,0,0
NA,NA,-1.45233814369233,0,0
NA,NA,-0.626353321542115,0,0
NA,NA,-1.93207557597691,0,0
NA,NA,-0.239061590311605,0,0
4.69550829926418,1,-0.500271500433461,1,0
NA,NA,0.987471730369109,0,0
1.48773719489615,0,0.415421227242454,1,0
1.57937481119876,0,-0.29611631915228,1,0
NA,NA,1.36222173924555,0,0
NA,NA,-0.144296461718731,0,0
8.41123594621587,1,1.31572787554448,1,0
NA,1,0.666610766445117,1,1
NA,NA,0.661363775992788,0,0
7.75275138171601,1,0.906720372580947,1,0
NA,NA,-0.620599459294388,0,0
1.0804885791842,1,-1.41157628682664,1,0
NA,NA,0.810244286891991,0,0
NA,NA,-1.30099800324336,0,0
NA,NA,-0.903611801788592,0,0
4.89856845457468,1,-0.218743464648836,1,0
NA,NA,0.564587997180924,0,0
NA,1,0.609256391771582,1,1
NA,NA,-1.83602086878766,0,0
NA,NA,0.244146609668066,0,0
NA,NA,-1.7713618338249,0,0
10.8826219864227,1,2.25061026945178,1,0
NA,NA,-0.943008853792748,0,0
3.65454578766227,0,1.6868894561962,1,0
NA,NA,-0.338811926433357,0,0
7.64353919382181,1,0.620713591522164,1,0
NA,NA,-0.802721086857398,0,0
NA,NA,0.116593883188853,0,0
6.56559539359289,1,0.608067392089781,1,0
9.57159429527621,1,1.52794183545539,1,0
1.95917300835557,1,-0.627075993917891,1,0
NA,NA,-1.56426674597898,0,0
NA,NA,-1.22558199882339,0,0
NA,NA,0.125967165114114,0,0
5.15767271793127,1,0.259330821064604,1,0
2.62766201182424,0,-0.275286508832528,1,0
NA,NA,0.0497672155096357,0,0
2.13013016425293,0,-0.310697724950738,1,0
NA,NA,-0.421435447880268,0,0
NA,1,2.24620779511287,1,1
NA,NA,0.0866573729924924,0,0
NA,NA,1.22351387547554,0,0
NA,1,2.61823281991171,1,1
NA,NA,-1.32538097725393,0,0
NA,NA,-0.137758822174659,0,0
NA,NA,-0.00266898450538929,0,0
8.23557256592078,1,1.20590945018439,1,0
NA,NA,-0.328449075698023,0,0
NA,NA,0.314285567309573,0,0
NA,NA,0.181465253704035,0,0
NA,NA,0.37478409203679,0,0
NA,NA,-0.642525197682587,0,0
5.58344592718959,0,2.57545331864491,1,0
NA,NA,-1.14069051222224,0,0
NA,1,-0.309747123005815,1,1
NA,NA,0.416243047192508,0,0
7.09694571529874,1,0.43153057070049,1,0
NA,NA,-1.1691369060341,0,0
NA,NA,-0.150172391372914,0,0
NA,NA,-1.39912211804635,0,0
NA,NA,0.917339213683056,0,0
NA,NA,-0.919625545674867,0,0
NA,NA,-1.12619356163764,0,0
4.36210536239293,1,-0.00583503886139956,1,0
NA,NA,-1.25613298158102,0,0
NA,NA,0.21279147402541,0,0
NA,NA,-0.555619629469678,0,0
NA,NA,-0.62831008904347,0,0
NA,NA,-1.59500145340402,0,0
NA,NA,-2.47645049452256,0,0
7.5810669375223,1,1.11029541174685,1,0
9.88760051803557,1,1.76051759457602,1,0
0.906055534319966,0,1.25649974649894,1,0
5.81994059039372,1,-0.0815338980196429,1,0
NA,NA,0.147271584663551,0,0
NA,NA,0.354597559542375,0,0
NA,NA,-0.337141103361032,0,0
NA,NA,0.492653951656481,0,0
NA,NA,0.829866793583873,0,0
NA,1,0.947611539603209,1,1
NA,NA,1.16542883446602,0,0
NA,NA,-0.421166366290429,0,0
3.62351117887397,0,0.334602756436989,1,0
3.85090046053878,0,-0.106222654973173,1,0
NA,NA,-1.28708648621814,0,0
NA,NA,-0.908059860049952,0,0
NA,NA,-0.283935748679001,0,0
5.74030857835652,1,0.266592458399183,1,0
NA,NA,1.22431930895728,0,0
NA,NA,0.821525526825726,0,0
NA,NA,-1.24776679226202,0,0
NA,1,0.601275013858364,1,1
NA,NA,-0.908752216129051,0,0
7.84182551719391,1,0.900344887747296,1,0
NA,NA,-0.953871513946094,0,0
NA,NA,-1.24089171441291,0,0
5.46332018887758,1,0.0815500958017237,1,0
NA,NA,-0.813076911449766,0,0
NA,1,1.06478465880181,1,1
NA,NA,-1.04901921849595,0,0
0.787166616858642,0,0.516009325167412,1,0
4.41544786128103,0,0.985746984418363,1,0
NA,NA,-0.35165697798206,0,0
4.62728903727549,0,0.451749228471749,1,0
NA,NA,-0.593572178730932,0,0
NA,NA,-1.13649526825212,0,0
NA,NA,-2.33497178127181,0,0
NA,NA,-0.926597259630885,0,0
NA,NA,0.395171601492927,0,0
NA,NA,0.0741714005493914,0,0
NA,NA,-1.05649333360304,0,0
2.30048857423181,0,-0.0775545035183967,1,0
NA,NA,-2.41603024212657,0,0
6.34276026288168,1,0.809519878482719,1,0
NA,NA,-0.869749853294244,0,0
NA,NA,-0.125077441843527,0,0
NA,NA,0.41115161878454,0,0
NA,NA,-0.850435305046767,0,0
3.78940071633112,0,1.4665510712084,1,0
NA,NA,0.306878543209711,0,0
NA,NA,0.429680832800053,0,0
6.6067750113012,1,0.810377064747989,1,0
6.22433152662012,1,0.921172911124199,1,0
NA,0,0.544807883194691,1,1
NA,1,2.36959502355302,1,1
NA,NA,-0.603094261358911,0,0
NA,NA,1.56083962675,0,0
NA,NA,-1.35383614798257,0,0
NA,NA,-0.508004601076342,0,0
NA,1,-0.478311132418979,1,1
3.51915941144323,1,-0.898170282231573,1,0
NA,1,0.108274523745864,1,1
NA,NA,0.649879562609338,0,0
NA,NA,-0.820473392742006,0,0
NA,NA,0.359761528557581,0,0
NA,NA,0.633324928437982,0,0
5.45049040641686,1,0.0978159188655356,1,0
NA,NA,-0.801183755949992,0,0
NA,NA,-1.10229315336733,0,0
NA,NA,-0.851657012572341,0,0
NA,NA,0.519418173048002,0,0
4.30493595642941,0,1.78231561329573,1,0
NA,NA,-0.60002701021618,0,0
NA,NA,1.47202881872208,0,0
1.13635484526888,0,-1.03754711208436,1,0
NA,NA,-0.571449343788698,0,0
NA,NA,-0.0767891104349022,0,0
NA,NA,-0.429972380474222,0,0
NA,NA,0.178345151589542,0,0
NA,NA,0.834921341167059,0,0
6.62991580143695,1,1.0466507568352,1,0
NA,NA,0.762496037757118,0,0
NA,NA,-1.50551867529972,0,0
NA,NA,-0.590709411561947,0,0
3.56800103299381,1,-0.353384418087923,1,0
7.55076079861129,1,0.69327791161614,1,0
NA,NA,-1.56587278497252,0,0
NA,NA,-0.677897326851043,0,0
NA,NA,0.665215998411031,0,0
NA,1,0.95524504180699,1,1
4.61497475377224,0,0.291004470673687,1,0
NA,0,1.68452398458178,1,1
NA,NA,-2.41416486207894,0,0
NA,NA,0.229897633620541,0,0
NA,NA,-0.0680445791345914,0,0
NA,NA,-1.00173505397238,0,0
NA,NA,-0.560015463091365,0,0
NA,NA,0.240568027183605,0,0
NA,NA,1.21394151451887,0,0
NA,NA,0.252358485164026,0,0
NA,NA,0.652414104692385,0,0
NA,0,-0.928892644960027,1,1
NA,NA,-0.444693950906624,0,0
NA,NA,-0.0393421854237676,0,0
3.87003386525199,1,0.143080057160209,1,0
8.40872422021696,1,0.529199978876831,1,0
NA,NA,-0.185558488318001,0,0
5.95857314085988,1,0.766675058621243,1,0
NA,NA,0.264323015982099,0,0
NA,NA,-1.3558222763288,0,0
1.07323998743173,0,0.359071548321692,1,0
NA,NA,-1.70825283944633,0,0
NA,NA,-0.635928277355224,0,0
NA,NA,0.290433348159067,0,0
-1.60450589436298,0,-1.30379423270979,1,0
NA,NA,-0.114100599327674,0,0
NA,NA,-0.092962085023748,0,0
NA,NA,-0.122560626447375,0,0
NA,NA,-0.883310771318462,0,0
NA,NA,0.600169469401305,0,0
NA,1,0.717134365632955,1,1
NA,NA,-0.390874782474331,0,0
NA,NA,0.427892517086193,0,0
NA,NA,-0.837105234296302,0,0
6.12855649852234,1,0.0225598675334932,1,0
5.72569369619181,1,0.760060847485706,1,0
NA,NA,0.245713332088109,0,0
NA,NA,0.14139134685168,0,0
NA,0,1.3405773256748,1,1
NA,NA,-0.749105637416039,0,0
NA,NA,0.776584537569481,0,0
2.02884670268846,0,0.228181606829711,1,0
NA,1,-0.736400489379546,1,1
5.54503777067334,1,-0.0704274811359867,1,0
NA,1,-0.376126589747127,1,1
8.55605880252978,1,0.663223068581971,1,0
2.53407305165733,0,0.410695883940059,1,0
NA,NA,-1.83184901351771,0,0
NA,0,1.64842382136271,1,1
-2.36303010196796,1,-2.1329179344463,1,0
7.99104344912474,1,0.687006166808365,1,0
NA,NA,-0.748761646665193,0,0
2.1695746838346,0,1.06911275932534,1,0
NA,1,0.396829329884725,1,1
6.89397754743011,1,1.38535325921297,1,0
4.49433548045244,1,-0.178080118436893,1,0
NA,NA,-2.42988067251115,0,0
4.3578550657409,1,-0.232011957059107,1,0
NA,NA,0.105937161925274,0,0
NA,NA,1.21756978398376,0,0
NA,NA,-1.17176359943771,0,0
NA,NA,-0.266475823895061,0,0
2.88941814325044,1,-0.454685555577368,1,0
NA,0,1.50493216814738,1,1
-0.318817391385344,0,-1.62253834012802,1,0
NA,NA,1.05905497807605,0,0
NA,NA,1.15698003542924,0,0
NA,NA,-0.113958858999298,0,0
NA,NA,0.855190970106915,0,0
3.49278516108645,0,0.511139092189725,1,0
NA,NA,-0.714418985172829,0,0
NA,NA,-0.694971594834713,0,0
NA,NA,-2.02251977219747,0,0
NA,0,1.58146032169396,1,1
NA,1,1.29683319578503,1,1
NA,NA,1.27035453737285,0,0
NA,NA,-0.0160778678538177,0,0
NA,0,-0.581762953398202,1,1
NA,NA,-1.65357546614648,0,0
NA,NA,-0.574408772223323,0,0
NA,NA,-0.907622087912097,0,0
NA,NA,-1.36553956640524,0,0
NA,NA,0.308299926829597,0,0
4.10837478656572,1,-0.472627502422465,1,0
NA,NA,0.446222235667692,0,0
